Ідентифікатор тендера;Кіль-ть лотів
UA-2016-12-22-000486-c;1
UA-2016-12-22-000494-a;1
UA-2016-12-22-000496-c;1
UA-2016-12-22-000501-c;1
UA-2016-12-22-000504-a;1
UA-2016-12-22-000505-a;1
UA-2016-12-22-000508-c;1
UA-2016-12-22-000521-b;1
UA-2016-12-22-000529-c;1
UA-2016-12-22-000539-c;2
UA-2016-12-22-000541-a;1
UA-2016-12-22-000542-b;1
UA-2016-12-22-000547-c;1
UA-2016-12-22-000549-c;1
UA-2016-12-22-000552-c;1
UA-2016-12-22-000569-b;1
UA-2016-12-22-000573-c;1
UA-2016-12-22-000579-b;1
UA-2016-12-22-000593-a;1
UA-2016-12-22-000601-c;1
UA-2016-12-22-000602-c;1
UA-2016-12-22-000603-a;1
UA-2016-12-22-000604-c;1
UA-2016-12-22-000608-b;1
UA-2016-12-22-000611-a;1
UA-2016-12-22-000613-b;1
UA-2016-12-22-000615-a;1
UA-2016-12-22-000623-a;1
UA-2016-12-22-000624-b;1
UA-2016-12-22-000631-b;1
UA-2016-12-22-000636-a;3
UA-2016-12-22-000643-a;1
UA-2016-12-22-000645-b;2
UA-2016-12-22-000647-b;1
UA-2016-12-22-000647-c;1
UA-2016-12-22-000653-a;1
UA-2016-12-22-000655-b;38
UA-2016-12-22-000667-c;1
UA-2016-12-22-000672-a;1
UA-2016-12-22-000672-c;1
UA-2016-12-22-000674-b;1
UA-2016-12-22-000678-c;1
UA-2016-12-22-000683-c;1
UA-2016-12-22-000685-c;2
UA-2016-12-22-000688-c;1
UA-2016-12-22-000692-c;1
UA-2016-12-22-000694-c;1
UA-2016-12-22-000697-c;1
UA-2016-12-22-000699-a;1
UA-2016-12-22-000699-c;1
UA-2016-12-22-000700-c;1
UA-2016-12-22-000704-a;1
UA-2016-12-22-000707-b;3
UA-2016-12-22-000709-b;5
UA-2016-12-22-000715-b;1
UA-2016-12-22-000725-a;7
UA-2016-12-22-000747-a;1
UA-2016-12-22-000748-a;1
UA-2016-12-22-000749-a;1
UA-2016-12-22-000751-a;1
UA-2016-12-22-000777-b;1
UA-2016-12-22-000778-b;1
UA-2016-12-22-000782-b;1
UA-2016-12-22-000791-b;1
UA-2016-12-22-000808-b;1
UA-2016-12-22-000863-b;1
UA-2016-12-22-000877-b;1
UA-2016-12-22-000882-b;1
UA-2016-12-22-000897-b;1
UA-2016-12-22-000956-b;1
UA-2016-12-22-000972-b;1
UA-2016-12-22-001007-b;2
UA-2016-12-22-001036-b;1
UA-2016-12-22-001064-b;1
UA-2016-12-22-001072-b;1
UA-2016-12-22-001134-b;1
UA-2016-12-22-001138-b;1
UA-2016-12-22-001140-b;2
UA-2016-12-22-001157-b;2
UA-2016-12-22-001174-b;1
UA-2016-12-22-001175-b;2
UA-2016-12-22-001186-b;1
UA-2016-12-22-001202-b;1
UA-2016-12-22-001243-b;2
UA-2016-12-22-001281-b;1
UA-2016-12-22-001287-b;1
UA-2016-12-22-001322-b;1
UA-2016-12-22-001325-b;6
UA-2016-12-22-001331-b;1
UA-2016-12-22-001332-b;1
UA-2016-12-22-001335-b;1
UA-2016-12-22-001371-b;1
UA-2016-12-22-001376-b;1
UA-2016-12-22-001399-b;1
UA-2016-12-22-001408-b;2
UA-2016-12-22-001444-b;1
UA-2016-12-22-001458-b;1
UA-2016-12-22-001479-b;1
UA-2016-12-22-001482-b;1
UA-2016-12-22-001494-b;1
UA-2016-12-22-001535-b;1
UA-2016-12-22-001544-b;1
UA-2016-12-22-001546-b;1
UA-2016-12-22-001554-b;1
UA-2016-12-22-001582-b;1
UA-2016-12-22-001591-b;1
UA-2016-12-22-001593-b;1
UA-2016-12-22-001598-b;1
UA-2016-12-22-001601-b;1
UA-2016-12-22-001608-b;1
UA-2016-12-22-001627-b;1
UA-2016-12-22-001631-b;1
UA-2016-12-22-001633-b;1
UA-2016-12-22-001670-b;1
UA-2016-12-22-001678-b;1
UA-2016-12-22-001705-b;1
UA-2016-12-22-001706-b;1
UA-2016-12-22-001712-b;1
UA-2016-12-22-001729-b;1
UA-2016-12-22-001739-b;2
UA-2016-12-22-001755-b;1
UA-2016-12-22-001776-b;1
UA-2016-12-22-001794-b;1
UA-2016-12-22-001820-b;1
UA-2016-12-22-001837-b;1
UA-2016-12-22-001850-b;1
UA-2016-12-22-001856-b;1
UA-2016-12-22-001866-b;1
UA-2016-12-22-001870-b;14
UA-2016-12-22-001882-b;1
UA-2016-12-22-001884-b;1
UA-2016-12-22-001904-b;1
UA-2016-12-22-001907-b;1
UA-2016-12-22-001989-b;1
UA-2016-12-22-001993-b;1
UA-2016-12-22-002065-b;1
UA-2016-12-22-002080-b;1
UA-2016-12-22-002091-b;1
UA-2016-12-22-002098-b;4
UA-2016-12-22-002102-b;1
UA-2016-12-22-002109-b;4
UA-2016-12-22-002140-b;1
UA-2016-12-22-002166-b;1
UA-2016-12-22-002167-b;1
UA-2016-12-22-002170-b;1
UA-2016-12-22-002184-b;1
UA-2016-12-22-002192-b;1
UA-2016-12-22-002215-b;1
UA-2016-12-22-002222-b;1
UA-2016-12-22-002232-b;1
UA-2016-12-22-002254-b;12
UA-2016-12-22-002273-b;1
UA-2016-12-22-002287-b;1
UA-2016-12-22-002297-b;1
UA-2016-12-22-002307-b;1
UA-2016-12-22-002323-b;2
UA-2016-12-22-002403-b;7
UA-2016-12-22-002414-b;1
UA-2016-12-22-002431-b;1
UA-2016-12-22-002438-b;1
UA-2016-12-22-002452-b;1
UA-2016-12-22-002462-b;1
UA-2016-12-22-002472-b;1
UA-2016-12-22-002484-b;1
UA-2016-12-22-002490-b;1
UA-2016-12-22-002515-b;2
UA-2016-12-22-002533-b;1
UA-2016-12-22-002578-b;1
UA-2016-12-22-002580-b;1
UA-2016-12-22-002607-b;1
UA-2016-12-22-002636-b;1
UA-2016-12-22-002653-b;1
UA-2016-12-22-002662-b;1
UA-2016-12-22-002667-b;1
UA-2016-12-22-002697-b;3
UA-2016-12-22-002708-b;2
UA-2016-12-22-002717-b;1
UA-2016-12-22-002724-b;1
UA-2016-12-22-002803-b;1
UA-2016-12-22-002808-b;1
UA-2016-12-22-002822-b;1
UA-2016-12-22-002825-b;1
UA-2016-12-22-002838-b;1
UA-2016-12-22-002853-b;1
UA-2016-12-22-002965-b;3
UA-2016-12-22-002997-b;1
UA-2016-12-22-003014-b;1
UA-2016-12-22-003047-b;1
UA-2016-12-22-003095-b;1
UA-2016-12-22-003096-b;1
UA-2016-12-22-003105-b;1
UA-2016-12-22-003120-b;1
UA-2016-12-22-003137-b;1
UA-2016-12-22-003151-b;1
UA-2016-12-22-003156-b;4
UA-2016-12-22-003158-b;4
UA-2016-12-22-003160-b;1
UA-2016-12-22-003167-b;1
UA-2016-12-22-003173-b;1
UA-2016-12-22-003192-b;1
UA-2016-12-22-003205-b;1
UA-2016-12-22-003314-b;2
UA-2016-12-22-003319-b;2
UA-2016-12-23-000007-a;1
UA-2016-12-23-000014-c;1
UA-2016-12-23-000016-c;1
UA-2016-12-23-000017-a;1
UA-2016-12-23-000019-a;2
UA-2016-12-23-000023-a;1
UA-2016-12-23-000036-b;1
UA-2016-12-23-000036-c;1
UA-2016-12-23-000037-a;7
UA-2016-12-23-000038-c;1
UA-2016-12-23-000049-a;1
UA-2016-12-23-000051-a;1
UA-2016-12-23-000060-b;1
UA-2016-12-23-000063-a;1
UA-2016-12-23-000063-c;1
UA-2016-12-23-000069-c;3
UA-2016-12-23-000079-c;1
UA-2016-12-23-000090-a;1
UA-2016-12-23-000093-b;1
UA-2016-12-23-000097-b;1
UA-2016-12-23-000104-c;4
UA-2016-12-23-000106-a;1
UA-2016-12-23-000108-b;1
UA-2016-12-23-000108-c;1
UA-2016-12-23-000113-b;1
UA-2016-12-23-000117-c;3
UA-2016-12-23-000123-a;1
UA-2016-12-23-000128-c;1
UA-2016-12-23-000129-a;2
UA-2016-12-23-000138-c;1
UA-2016-12-23-000144-a;1
UA-2016-12-23-000148-a;1
UA-2016-12-23-000152-a;1
UA-2016-12-23-000156-a;2
UA-2016-12-23-000162-a;1
UA-2016-12-23-000165-a;1
UA-2016-12-23-000167-c;1
UA-2016-12-23-000170-a;1
UA-2016-12-23-000176-b;1
UA-2016-12-23-000180-c;1
UA-2016-12-23-000181-a;1
UA-2016-12-23-000181-b;1
UA-2016-12-23-000193-b;1
UA-2016-12-23-000197-a;1
UA-2016-12-23-000200-a;1
UA-2016-12-23-000207-b;1
UA-2016-12-23-000217-c;1
UA-2016-12-23-000223-a;1
UA-2016-12-23-000227-b;2
UA-2016-12-23-000236-a;1
UA-2016-12-23-000236-b;1
UA-2016-12-23-000239-b;1
UA-2016-12-23-000246-b;1
UA-2016-12-23-000247-a;1
UA-2016-12-23-000249-b;1
UA-2016-12-23-000253-a;2
UA-2016-12-23-000253-c;6
UA-2016-12-23-000258-a;1
UA-2016-12-23-000270-a;1
UA-2016-12-23-000275-b;1
UA-2016-12-23-000287-a;1
UA-2016-12-23-000288-a;1
UA-2016-12-23-000290-c;1
UA-2016-12-23-000291-a;1
UA-2016-12-23-000296-c;1
UA-2016-12-23-000306-b;1
UA-2016-12-23-000307-a;1
UA-2016-12-23-000312-a;2
UA-2016-12-23-000312-b;1
UA-2016-12-23-000312-c;1
UA-2016-12-23-000313-a;1
UA-2016-12-23-000315-c;1
UA-2016-12-23-000320-a;2
UA-2016-12-23-000322-a;1
UA-2016-12-23-000329-a;1
UA-2016-12-23-000330-b;1
UA-2016-12-23-000342-c;1
UA-2016-12-23-000360-c;1
UA-2016-12-23-000365-a;1
UA-2016-12-23-000366-a;1
UA-2016-12-23-000374-c;1
UA-2016-12-23-000378-b;1
UA-2016-12-23-000381-a;1
UA-2016-12-23-000385-a;1
UA-2016-12-23-000385-c;1
UA-2016-12-23-000400-a;1
UA-2016-12-23-000402-b;1
UA-2016-12-23-000404-a;10
UA-2016-12-23-000406-c;1
UA-2016-12-23-000409-b;1
UA-2016-12-23-000409-c;1
UA-2016-12-23-000412-c;1
UA-2016-12-23-000421-c;1
UA-2016-12-23-000423-b;1
UA-2016-12-23-000436-a;1
UA-2016-12-23-000436-b;1
UA-2016-12-23-000445-b;1
UA-2016-12-23-000463-a;1
UA-2016-12-23-000463-b;2
UA-2016-12-23-000463-c;1
UA-2016-12-23-000466-a;1
UA-2016-12-23-000466-b;1
UA-2016-12-23-000466-c;1
UA-2016-12-23-000476-b;1
UA-2016-12-23-000488-a;1
UA-2016-12-23-000490-b;1
UA-2016-12-23-000491-c;1
UA-2016-12-23-000492-b;1
UA-2016-12-23-000495-b;1
UA-2016-12-23-000499-b;1
UA-2016-12-23-000500-c;2
UA-2016-12-23-000502-c;2
UA-2016-12-23-000506-c;1
UA-2016-12-23-000507-b;1
UA-2016-12-23-000512-b;3
UA-2016-12-23-000513-c;1
UA-2016-12-23-000522-c;1
UA-2016-12-23-000524-b;1
UA-2016-12-23-000526-a;1
UA-2016-12-23-000527-c;1
UA-2016-12-23-000532-a;1
UA-2016-12-23-000534-a;1
UA-2016-12-23-000544-b;1
UA-2016-12-23-000544-c;1
UA-2016-12-23-000546-a;1
UA-2016-12-23-000546-c;1
UA-2016-12-23-000558-b;1
UA-2016-12-23-000560-a;1
UA-2016-12-23-000560-c;5
UA-2016-12-23-000573-a;1
UA-2016-12-23-000576-a;1
UA-2016-12-23-000578-c;1
UA-2016-12-23-000588-a;1
UA-2016-12-23-000588-b;1
UA-2016-12-23-000590-a;1
UA-2016-12-23-000599-b;1
UA-2016-12-23-000600-c;1
UA-2016-12-23-000601-a;1
UA-2016-12-23-000605-a;1
UA-2016-12-23-000607-c;1
UA-2016-12-23-000608-a;1
UA-2016-12-23-000610-a;1
UA-2016-12-23-000614-c;1
UA-2016-12-23-000616-c;1
UA-2016-12-23-000621-b;1
UA-2016-12-23-000622-a;1
UA-2016-12-23-000623-c;1
UA-2016-12-23-000625-a;4
UA-2016-12-23-000629-b;1
UA-2016-12-23-000639-a;1
UA-2016-12-23-000645-a;1
UA-2016-12-23-000647-b;1
UA-2016-12-23-000656-a;2
UA-2016-12-23-000659-b;1
UA-2016-12-23-000659-c;1
UA-2016-12-23-000662-a;2
UA-2016-12-23-000664-a;1
UA-2016-12-23-000666-a;2
UA-2016-12-23-000666-b;1
UA-2016-12-23-000669-c;1
UA-2016-12-23-000672-a;1
UA-2016-12-23-000675-a;1
UA-2016-12-23-000680-b;1
UA-2016-12-23-000688-a;1
UA-2016-12-23-000688-c;1
UA-2016-12-23-000696-c;1
UA-2016-12-23-000697-c;1
UA-2016-12-23-000701-c;1
UA-2016-12-23-000705-a;1
UA-2016-12-23-000709-b;1
UA-2016-12-23-000709-c;1
UA-2016-12-23-000710-a;1
UA-2016-12-23-000711-b;1
UA-2016-12-23-000714-c;1
UA-2016-12-23-000715-c;1
UA-2016-12-23-000721-a;1
UA-2016-12-23-000722-a;1
UA-2016-12-23-000724-a;1
UA-2016-12-23-000724-b;1
UA-2016-12-23-000727-a;1
UA-2016-12-23-000729-c;1
UA-2016-12-23-000765-b;1
UA-2016-12-23-000766-b;1
UA-2016-12-23-000788-b;1
UA-2016-12-23-000791-c;1
UA-2016-12-23-000799-b;1
UA-2016-12-23-000804-c;1
UA-2016-12-23-000806-b;1
UA-2016-12-23-000809-c;1
UA-2016-12-23-000820-b;1
UA-2016-12-23-000825-b;1
UA-2016-12-23-000829-b;1
UA-2016-12-23-000834-b;1
UA-2016-12-23-000836-b;42
UA-2016-12-23-000846-c;1
UA-2016-12-23-000849-b;1
UA-2016-12-23-000855-c;1
UA-2016-12-23-000873-b;2
UA-2016-12-23-000878-b;1
UA-2016-12-23-000882-b;1
UA-2016-12-23-000889-c;1
UA-2016-12-23-000890-b;1
UA-2016-12-23-000895-c;1
UA-2016-12-23-000919-c;1
UA-2016-12-23-000926-b;1
UA-2016-12-23-000926-c;1
UA-2016-12-23-000936-b;7
UA-2016-12-23-000962-c;2
UA-2016-12-23-000971-c;1
UA-2016-12-23-000977-b;1
UA-2016-12-23-000980-c;1
UA-2016-12-23-000984-b;1
UA-2016-12-23-000984-c;3
UA-2016-12-23-000994-b;1
UA-2016-12-23-000996-b;1
UA-2016-12-23-001011-c;2
UA-2016-12-23-001019-c;1
UA-2016-12-23-001045-b;2
UA-2016-12-23-001062-b;67
UA-2016-12-23-001067-c;1
UA-2016-12-23-001077-c;1
UA-2016-12-23-001079-b;1
UA-2016-12-23-001079-c;1
UA-2016-12-23-001080-b;6
UA-2016-12-23-001096-b;1
UA-2016-12-23-001100-b;1
UA-2016-12-23-001100-c;1
UA-2016-12-23-001103-c;1
UA-2016-12-23-001110-b;1
UA-2016-12-23-001111-b;1
UA-2016-12-23-001116-b;1
UA-2016-12-23-001124-c;1
UA-2016-12-23-001132-c;1
UA-2016-12-23-001135-c;1
UA-2016-12-23-001154-c;1
UA-2016-12-23-001161-c;3
UA-2016-12-23-001170-c;1
UA-2016-12-23-001183-b;1
UA-2016-12-23-001184-b;1
UA-2016-12-23-001185-c;1
UA-2016-12-23-001200-b;1
UA-2016-12-23-001221-b;1
UA-2016-12-23-001221-c;1
UA-2016-12-23-001229-c;1
UA-2016-12-23-001235-b;1
UA-2016-12-23-001242-b;1
UA-2016-12-23-001249-c;1
UA-2016-12-23-001251-b;1
UA-2016-12-23-001263-c;1
UA-2016-12-23-001266-b;1
UA-2016-12-23-001266-c;1
UA-2016-12-23-001269-c;1
UA-2016-12-23-001283-c;2
UA-2016-12-23-001327-b;1
UA-2016-12-23-001329-c;2
UA-2016-12-23-001332-b;1
UA-2016-12-23-001337-b;1
UA-2016-12-23-001348-c;1
UA-2016-12-23-001356-c;1
UA-2016-12-23-001361-b;1
UA-2016-12-23-001371-b;4
UA-2016-12-23-001377-b;1
UA-2016-12-23-001386-b;2
UA-2016-12-23-001414-b;1
UA-2016-12-23-001419-b;2
UA-2016-12-23-001422-b;1
UA-2016-12-23-001506-b;1
UA-2016-12-23-001515-b;1
UA-2016-12-23-001521-b;1
UA-2016-12-23-001536-b;1
UA-2016-12-23-001547-b;1
UA-2016-12-23-001550-b;1
UA-2016-12-23-001557-b;1
UA-2016-12-23-001565-b;1
UA-2016-12-23-001587-b;1
UA-2016-12-23-001621-b;1
UA-2016-12-23-001646-b;1
UA-2016-12-23-001653-b;1
UA-2016-12-23-001671-b;1
UA-2016-12-23-001712-b;1
UA-2016-12-23-001719-b;3
UA-2016-12-23-001725-b;1
UA-2016-12-23-001726-b;1
UA-2016-12-23-001735-b;1
UA-2016-12-23-001737-b;1
UA-2016-12-23-001747-b;1
UA-2016-12-23-001755-b;3
UA-2016-12-23-001762-b;1
UA-2016-12-23-001763-b;1
UA-2016-12-23-001768-b;1
UA-2016-12-23-001788-b;1
UA-2016-12-23-001809-b;1
UA-2016-12-23-001839-b;1
UA-2016-12-23-001849-b;1
UA-2016-12-23-001873-b;1
UA-2016-12-23-001880-b;1
UA-2016-12-23-001885-b;6
UA-2016-12-23-001892-b;1
UA-2016-12-23-001916-b;2
UA-2016-12-23-001923-b;1
UA-2016-12-23-001963-b;1
UA-2016-12-23-001974-b;6
UA-2016-12-23-002079-b;1
UA-2016-12-23-002175-b;1
UA-2016-12-23-002183-b;1
UA-2016-12-23-002271-b;1
UA-2016-12-23-002272-b;2
UA-2016-12-23-002274-b;1
UA-2016-12-23-002276-b;1
UA-2016-12-24-000042-b;1
UA-2016-12-24-000048-b;1
UA-2016-12-24-000061-a;1
UA-2016-12-24-000062-a;1
UA-2016-12-24-000071-a;1
UA-2016-12-24-000088-c;2
UA-2016-12-24-000102-b;1
UA-2016-12-24-000105-c;1
UA-2016-12-25-000013-b;1
UA-2016-12-25-000018-c;2
UA-2016-12-25-000030-b;1
UA-2016-12-25-000035-b;1
UA-2016-12-25-000050-b;1
UA-2016-12-25-000056-b;1
UA-2016-12-25-000065-c;1
UA-2016-12-25-000066-b;3
UA-2016-12-26-000013-a;1
UA-2016-12-26-000021-b;1
UA-2016-12-26-000033-b;1
UA-2016-12-26-000034-a;1
UA-2016-12-26-000036-a;1
UA-2016-12-26-000044-a;1
UA-2016-12-26-000062-a;1
UA-2016-12-26-000068-a;1
UA-2016-12-26-000069-a;1
UA-2016-12-26-000073-c;1
UA-2016-12-26-000081-b;1
UA-2016-12-26-000084-c;1
UA-2016-12-26-000087-a;1
UA-2016-12-26-000088-a;1
UA-2016-12-26-000092-c;1
UA-2016-12-26-000093-c;1
UA-2016-12-26-000097-b;1
UA-2016-12-26-000098-b;1
UA-2016-12-26-000101-a;6
UA-2016-12-26-000105-a;1
UA-2016-12-26-000110-a;1
UA-2016-12-26-000111-a;1
UA-2016-12-26-000111-c;1
UA-2016-12-26-000118-a;1
UA-2016-12-26-000118-c;3
UA-2016-12-26-000119-b;1
UA-2016-12-26-000125-b;1
UA-2016-12-26-000127-a;1
UA-2016-12-26-000132-a;1
UA-2016-12-26-000134-a;1
UA-2016-12-26-000140-a;1
UA-2016-12-26-000141-a;1
UA-2016-12-26-000141-b;1
UA-2016-12-26-000143-b;1
UA-2016-12-26-000146-b;1
UA-2016-12-26-000153-b;1
UA-2016-12-26-000154-a;1
UA-2016-12-26-000157-b;1
UA-2016-12-26-000160-b;1
UA-2016-12-26-000163-a;1
UA-2016-12-26-000165-a;1
UA-2016-12-26-000173-b;1
UA-2016-12-26-000176-b;2
UA-2016-12-26-000178-c;1
UA-2016-12-26-000180-a;1
UA-2016-12-26-000193-b;1
UA-2016-12-26-000199-a;1
UA-2016-12-26-000200-b;1
UA-2016-12-26-000204-b;1
UA-2016-12-26-000206-a;1
UA-2016-12-26-000211-a;1
UA-2016-12-26-000211-b;1
UA-2016-12-26-000212-c;1
UA-2016-12-26-000214-b;1
UA-2016-12-26-000223-c;1
UA-2016-12-26-000224-a;5
UA-2016-12-26-000228-b;1
UA-2016-12-26-000229-a;1
UA-2016-12-26-000233-a;5
UA-2016-12-26-000234-a;1
UA-2016-12-26-000237-b;1
UA-2016-12-26-000239-c;1
UA-2016-12-26-000244-c;1
UA-2016-12-26-000247-a;1
UA-2016-12-26-000252-a;1
UA-2016-12-26-000255-a;1
UA-2016-12-26-000255-b;1
UA-2016-12-26-000258-b;1
UA-2016-12-26-000268-a;2
UA-2016-12-26-000269-a;1
UA-2016-12-26-000269-b;1
UA-2016-12-26-000272-a;1
UA-2016-12-26-000273-b;1
UA-2016-12-26-000274-b;1
UA-2016-12-26-000275-a;1
UA-2016-12-26-000275-b;1
UA-2016-12-26-000276-b;1
UA-2016-12-26-000277-b;1
UA-2016-12-26-000280-b;1
UA-2016-12-26-000291-a;1
UA-2016-12-26-000294-c;5
UA-2016-12-26-000297-c;2
UA-2016-12-26-000305-a;1
UA-2016-12-26-000305-b;1
UA-2016-12-26-000306-a;1
UA-2016-12-26-000312-a;1
UA-2016-12-26-000320-b;1
UA-2016-12-26-000321-a;1
UA-2016-12-26-000325-a;1
UA-2016-12-26-000326-a;2
UA-2016-12-26-000326-b;1
UA-2016-12-26-000327-a;1
UA-2016-12-26-000328-a;1
UA-2016-12-26-000330-a;1
UA-2016-12-26-000332-b;1
UA-2016-12-26-000333-c;1
UA-2016-12-26-000345-c;1
UA-2016-12-26-000348-c;1
UA-2016-12-26-000350-b;1
UA-2016-12-26-000351-c;1
UA-2016-12-26-000352-c;1
UA-2016-12-26-000354-b;1
UA-2016-12-26-000357-a;1
UA-2016-12-26-000360-a;1
UA-2016-12-26-000360-c;1
UA-2016-12-26-000365-c;1
UA-2016-12-26-000370-b;1
UA-2016-12-26-000370-c;1
UA-2016-12-26-000375-a;1
UA-2016-12-26-000375-b;1
UA-2016-12-26-000379-a;1
UA-2016-12-26-000379-b;1
UA-2016-12-26-000380-a;1
UA-2016-12-26-000392-b;1
UA-2016-12-26-000404-a;1
UA-2016-12-26-000407-a;1
UA-2016-12-26-000412-c;1
UA-2016-12-26-000413-a;1
UA-2016-12-26-000427-a;1
UA-2016-12-26-000430-b;1
UA-2016-12-26-000431-b;1
UA-2016-12-26-000436-c;1
UA-2016-12-26-000450-c;1
UA-2016-12-26-000451-b;1
UA-2016-12-26-000455-b;1
UA-2016-12-26-000458-b;1
UA-2016-12-26-000458-c;1
UA-2016-12-26-000463-a;1
UA-2016-12-26-000466-a;1
UA-2016-12-26-000466-b;1
UA-2016-12-26-000467-b;1
UA-2016-12-26-000475-b;1
UA-2016-12-26-000481-b;1
UA-2016-12-26-000485-c;1
UA-2016-12-26-000488-c;1
UA-2016-12-26-000490-a;1
UA-2016-12-26-000498-b;1
UA-2016-12-26-000503-a;1
UA-2016-12-26-000505-b;1
UA-2016-12-26-000507-b;1
UA-2016-12-26-000509-a;1
UA-2016-12-26-000512-c;1
UA-2016-12-26-000513-b;1
UA-2016-12-26-000517-a;1
UA-2016-12-26-000517-b;1
UA-2016-12-26-000521-a;1
UA-2016-12-26-000526-b;1
UA-2016-12-26-000528-a;1
UA-2016-12-26-000529-b;3
UA-2016-12-26-000530-b;1
UA-2016-12-26-000531-a;1
UA-2016-12-26-000533-b;1
UA-2016-12-26-000536-a;1
UA-2016-12-26-000539-c;1
UA-2016-12-26-000542-c;1
UA-2016-12-26-000543-a;1
UA-2016-12-26-000543-c;1
UA-2016-12-26-000549-a;2
UA-2016-12-26-000552-b;1
UA-2016-12-26-000556-a;1
UA-2016-12-26-000556-b;1
UA-2016-12-26-000558-a;1
UA-2016-12-26-000558-c;1
UA-2016-12-26-000560-c;1
UA-2016-12-26-000565-b;1
UA-2016-12-26-000569-c;1
UA-2016-12-26-000570-b;1
UA-2016-12-26-000575-a;1
UA-2016-12-26-000576-b;1
UA-2016-12-26-000579-b;1
UA-2016-12-26-000579-c;1
UA-2016-12-26-000580-c;1
UA-2016-12-26-000582-a;1
UA-2016-12-26-000585-b;2
UA-2016-12-26-000586-b;1
UA-2016-12-26-000588-b;1
UA-2016-12-26-000593-a;1
UA-2016-12-26-000595-a;1
UA-2016-12-26-000595-b;1
UA-2016-12-26-000600-b;1
UA-2016-12-26-000600-c;2
UA-2016-12-26-000604-a;1
UA-2016-12-26-000604-c;1
UA-2016-12-26-000609-c;1
UA-2016-12-26-000612-b;1
UA-2016-12-26-000613-c;1
UA-2016-12-26-000619-c;1
UA-2016-12-26-000620-c;1
UA-2016-12-26-000631-b;1
UA-2016-12-26-000635-b;1
UA-2016-12-26-000638-a;2
UA-2016-12-26-000651-c;1
UA-2016-12-26-000652-b;4
UA-2016-12-26-000665-c;1
UA-2016-12-26-000668-b;1
UA-2016-12-26-000672-c;3
UA-2016-12-26-000677-c;1
UA-2016-12-26-000689-c;1
UA-2016-12-26-000698-b;1
UA-2016-12-26-000710-b;1
UA-2016-12-26-000715-c;1
UA-2016-12-26-000716-c;1
UA-2016-12-26-000738-c;1
UA-2016-12-26-000749-c;2
UA-2016-12-26-000756-c;1
UA-2016-12-26-000757-b;1
UA-2016-12-26-000760-b;1
UA-2016-12-26-000760-c;1
UA-2016-12-26-000768-c;1
UA-2016-12-26-000777-c;3
UA-2016-12-26-000778-c;1
UA-2016-12-26-000782-c;1
UA-2016-12-26-000796-b;1
UA-2016-12-26-000800-b;1
UA-2016-12-26-000805-b;1
UA-2016-12-26-000806-b;1
UA-2016-12-26-000810-c;1
UA-2016-12-26-000811-b;1
UA-2016-12-26-000819-c;1
UA-2016-12-26-000828-c;1
UA-2016-12-26-000834-c;2
UA-2016-12-26-000839-b;1
UA-2016-12-26-000839-c;1
UA-2016-12-26-000840-b;1
UA-2016-12-26-000852-b;1
UA-2016-12-26-000853-c;1
UA-2016-12-26-000854-c;1
UA-2016-12-26-000856-b;1
UA-2016-12-26-000857-c;3
UA-2016-12-26-000879-c;1
UA-2016-12-26-000880-b;1
UA-2016-12-26-000893-b;1
UA-2016-12-26-000898-b;2
UA-2016-12-26-000907-c;1
UA-2016-12-26-000912-b;1
UA-2016-12-26-000915-c;1
UA-2016-12-26-000916-b;1
UA-2016-12-26-000918-c;1
UA-2016-12-26-000921-c;1
UA-2016-12-26-000930-c;1
UA-2016-12-26-000934-c;1
UA-2016-12-26-000935-b;1
UA-2016-12-26-000938-c;1
UA-2016-12-26-000941-b;1
UA-2016-12-26-000947-c;1
UA-2016-12-26-000949-b;1
UA-2016-12-26-000951-c;1
UA-2016-12-26-000952-b;1
UA-2016-12-26-000961-c;3
UA-2016-12-26-000966-c;1
UA-2016-12-26-000967-b;1
UA-2016-12-26-000969-b;1
UA-2016-12-26-000970-b;1
UA-2016-12-26-000970-c;2
UA-2016-12-26-000976-c;1
UA-2016-12-26-000977-b;1
UA-2016-12-26-000979-b;1
UA-2016-12-26-000979-c;1
UA-2016-12-26-000983-c;6
UA-2016-12-26-000989-c;1
UA-2016-12-26-000999-c;1
UA-2016-12-26-001000-b;1
UA-2016-12-26-001000-c;1
UA-2016-12-26-001001-b;1
UA-2016-12-26-001001-c;1
UA-2016-12-26-001002-c;1
UA-2016-12-26-001003-c;1
UA-2016-12-26-001015-b;1
UA-2016-12-26-001017-c;1
UA-2016-12-26-001020-b;1
UA-2016-12-26-001021-c;1
UA-2016-12-26-001022-c;1
UA-2016-12-26-001025-b;1
UA-2016-12-26-001040-b;1
UA-2016-12-26-001042-b;1
UA-2016-12-26-001058-c;1
UA-2016-12-26-001061-b;1
UA-2016-12-26-001067-b;1
UA-2016-12-26-001083-b;1
UA-2016-12-26-001093-b;1
UA-2016-12-26-001103-c;1
UA-2016-12-26-001106-b;1
UA-2016-12-26-001117-c;1
UA-2016-12-26-001129-c;1
UA-2016-12-26-001131-b;2
UA-2016-12-26-001138-b;1
UA-2016-12-26-001141-b;1
UA-2016-12-26-001148-c;1
UA-2016-12-26-001150-c;1
UA-2016-12-26-001152-c;1
UA-2016-12-26-001153-c;1
UA-2016-12-26-001154-c;1
UA-2016-12-26-001155-b;1
UA-2016-12-26-001156-c;1
